pack,source_file,chunk_id,domain,topic,chunk_type,risk_level,free_tier_access,standard_tier_access,premium_tier_access,recommended_free_response,restriction_reason,content_preview
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m02_cbt_exercise_026,cbt_depression,activity_scheduling,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,they may feel • overwhelmed by the long list • Add a few pleasant and fun activities to your weekly schedule to help you lift your mood • You might also want to start tackling your
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m04_cbt_exercise_002,cbt_depression,abc_analysis,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"If unhelpful thoughts lead to distressing emotions, then it might be quite reasonable to say that the most effective thing to do is to change those unhelpful thoughts to helpful on"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m04_cbt_exercise_003,cbt_depression,belief_challenging,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Just describe the event simple, without any ‘frills.’ The next step is to identify the ‘C’ which stands for ‘Consequences,’ and this includes both your feelings and your actions/be"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m04_cbt_exercise_004,cbt_depression,abc_analysis,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Ask yourself “What was I thinking of when the event occurred?” “What was going through my mind at the time?” Write down all of these thoughts in a list. When you have completed thi
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m04_cbt_exercise_008,cbt_depression,belief_challenging,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Rate how much you believe this thought between didn’t give me a kiss like she 0 to 100. usually does. “She must be tired of me moping around and feeling depressed.” Thought discove
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m04_cbt_exercise_010,cbt_depression,support_plan,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Clinical handbook of psychological disorders: A step-by-step treatment manual (3rd ed.) New York: The Guilford Press Clark, M.D. & Fairburn, C.C. (1997) Science and practice of cog"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m05_cbt_exercise_012,cbt_depression,unhelpful_thinking_styles,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"The toast burns at breakfast, and you blame yourself not the toaster, your child plays a wrong note at a concert, and you blame yourself for not making him practice harder. Without"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m05_cbt_exercise_026,cbt_depression,evidence_for_against,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Labelling: Making global statements about ourselves or others based on behaviour in specific situations. Emotional Reasoning: Basing your view of situations or yourself on the way 
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m06_cbt_exercise_008,cbt_depression,abc_analysis,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"If you have not previously filled out a thought diary, this might be a good time to do one (see Module 4 for more details on how to start an ABC analysis). C entre for CI linical n"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m07_cbt_exercise_005,cbt_depression,unhelpful_thinking_styles,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Mark the most distressing (hot) thought with an evening, she said ‘hi’ but didn’t asterisk(*). Rate how much you believe this thought from 0 to give me a kiss like she usually does"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m07_cbt_exercise_012,cbt_depression,balanced_thinking,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"This is probably because the balanced thought or belief may have been newly ’activated’ into the knowledge system, but has yet to be integrated into the person’s belief system. Thi"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m07_cbt_exercise_021,cbt_depression,evidence_for_against,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"balanced thought  A balanced thought or belief is one that takes into consideration all the evidence, objective information, and alternative viewpoints  Replace your original, un"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m08_cbt_exercise_001,cbt_depression,balanced_thinking,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Back from the Core Beliefs Core Beliefs 2 Core Beliefs Worksheet 6 Following Through 7 Module Summary 8 C entre for C linical I nterventions •Psychotherapy•Research•Training Back f
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m08_cbt_exercise_004,cbt_depression,core_beliefs,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"It is not surprising, then, that these types of beliefs are the hardest to shake. Identifying Themes from Thought Diaries So, how can you start identifying your core beliefs? The f"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m08_cbt_exercise_006,cbt_depression,core_beliefs,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Rate how much you believe this thought from 0 to 100. together but I wasn’t invited to go with them “My flatmates don’t like me.” “What does that mean?” C Consequences “There must 
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m08_cbt_exercise_008,cbt_depression,balanced_thinking,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Challenging Your Core Beliefs To evaluate and challenge your core beliefs, ask yourself “What experiences do I have that show that this belief is not completely true all the time?”"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m08_cbt_exercise_012,cbt_depression,balanced_thinking,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Core belief to be tested: Task/s: Prediction: What actually happened: Conclusion: Balanced core belief: C entre for CI linical nterventions •Psychotherapy•Research•Training Back fr
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m08_cbt_exercise_015,cbt_depression,behavioural_activation,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"ask yourself, “What experiences do I have that show that this belief is not completely true all the time?” • Core beliefs can also be challenged by conducting a behavioural experim"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m09_cbt_exercise_001,cbt_depression,relapse_prevention,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Back from the Self-Management Maintaining Your Gains and Staying Well 2 Healthy Me Worksheet 3 Module Summary 4 C entre for C linical I nterventions •Psychotherapy•Research•Trainin
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m09_cbt_exercise_003,cbt_depression,support_plan,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Under Social Activities you might write: “I will visit friends at least once each week.” You may want to update this worksheet on a regular basis when you need to extend your goals
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m09_cbt_exercise_005,cbt_depression,balanced_thinking,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,C entre for CI linical nterventions •Psychotherapy•Research•Training Back from the Balanced Thoughts Social Activities Pleasant Activities Healthy Exercise Relaxation Self-Care Goa
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_m09_cbt_exercise_006,cbt_depression,evidence_for_against,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,A group of friends can be a source of social support and good company for social activities We hope that you have found this information package to be of benefit to you and that yo
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_worksheet_001,cbt_depression,activity_scheduling,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"An activity scheduling worksheet helps the user restart small actions when mood and motivation are low. Record one daily routine activity, one small pleasant activity, and one smal"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_worksheet_002,cbt_depression,abc_thought_record,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"An ABC thought record helps connect an activating event, belief, and emotional consequence. Record the situation, the automatic thought or belief, the emotion, and the behaviour th"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_worksheet_003,cbt_depression,unhelpful_thinking_styles,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"An unhelpful thinking styles worksheet helps the user spot patterns such as black-and-white thinking, negative filtering, catastrophising, mind reading, or overgeneralising. Record"
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_worksheet_004,cbt_depression,core_belief_review,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A core belief review helps the user examine deeper beliefs such as 'I am a failure' or 'I am not good enough.' Record the belief, when it becomes active, and what evidence appears "
Depression / Back from the Bluez,santum_ai_cbt_depression_vector_index_v1_EMBED_READY.json,cbt_depression_worksheet_005,cbt_depression,relapse_prevention,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A depression relapse-prevention worksheet helps the user respond early to warning signs. Record signs such as withdrawal, reduced activity, sleep disruption, harsh self-talk, or lo"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m01_cbt_exercise_004,cbt_eating_disorder_recovery,driven_exercise,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"They are serious mental illnesses that can have a severe impact on physical health, relationships, work, mood, and quality of life. Eating disorders carry an increased risk of medi"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m01_cbt_exercise_005,cbt_eating_disorder_recovery,driven_exercise,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"We are constantly hearing messages telling us what is ‘right’ and ‘wrong’ when it comes to what types of food to eat, when to eat, how much to eat, how we should be exercising, and"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m01_cbt_exercise_008,cbt_eating_disorder_recovery,driven_exercise,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Do you get bloated often, or feel dizzy? Are your eating disorder behaviours leading to tension or disagreements with others? Do you find it hard to go to social events that involv"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m01_cbt_exercise_009,cbt_eating_disorder_recovery,purging_risk,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,It is very important that all individuals engaging in any kind of disordered eating regularly consult with a medical practitioner to monitor and manage potential health risks and a
